time,num
2016-03-18 11,18143
2016-03-18 12,18644
2016-03-18 13,18401
2016-03-18 14,20733
2016-03-18 15,18570
2016-03-18 16,15876
2016-03-18 17,19871
2016-03-18 18,24234
2016-03-18 19,26597
2016-03-18 20,24289
2016-03-18 21,23544
2016-03-18 22,24295
2016-03-18 23,24172
2016-03-19 00,22588
2016-03-19 01,18510
2016-03-19 02,15145
2016-03-19 03,10854
2016-03-19 04,6958
2016-03-19 05,3197
2016-03-19 06,4343
2016-03-19 07,6579
2016-03-19 08,10283
2016-03-19 09,14215
2016-03-19 10,17845
2016-03-19 11,19906
2016-03-19 12,21117
2016-03-19 13,21760
2016-03-19 14,21412
2016-03-19 15,20808
2016-03-19 16,19174
2016-03-19 17,21786
2016-03-19 18,24686
2016-03-19 19,26348
2016-03-19 20,22229
2016-03-19 21,22236
2016-03-19 22,23548
2016-03-19 23,26053
2016-03-20 00,24233
2016-03-20 01,21628
2016-03-20 02,18328
2016-03-20 03,13911
2016-03-20 04,8506
2016-03-20 05,3699
2016-03-20 06,5224
2016-03-20 07,5750
2016-03-20 08,7920
2016-03-20 09,11894
2016-03-20 10,16483
2016-03-20 11,19340
2016-03-20 12,21185
2016-03-20 13,20412
2016-03-20 14,19471
2016-03-20 15,18179
2016-03-20 16,18372
2016-03-20 17,20359
2016-03-20 18,19853
2016-03-20 19,17686
2016-03-20 20,16259
2016-03-20 21,16412
2016-03-20 22,13301
2016-03-20 23,9601
2016-03-21 00,6396
2016-03-21 01,3602
2016-03-21 02,2350
2016-03-21 03,1697
2016-03-21 04,2102
2016-03-21 05,3584
2016-03-21 06,9662
2016-03-21 07,16163
2016-03-21 08,19331
2016-03-21 09,17949
2016-03-21 10,15359
2016-03-21 11,15493
2016-03-21 12,15698
2016-03-21 13,15560
2016-03-21 14,16229
2016-03-21 15,16178
2016-03-21 16,15466
2016-03-21 17,18745
2016-03-21 18,22433
2016-03-21 19,21517
2016-03-21 20,20763
2016-03-21 21,20182
2016-03-21 22,17148
2016-03-21 23,12269
2016-03-22 00,8218
2016-03-22 01,4295
2016-03-22 02,2621
2016-03-22 03,1836
2016-03-22 04,1896
2016-03-22 05,3331
2016-03-22 06,9692
2016-03-22 07,17099
2016-03-22 08,21646
2016-03-22 09,19882
2016-03-22 10,17215
2016-03-22 11,16446
2016-03-22 12,16787
2016-03-22 13,16498
2016-03-22 14,17135
2016-03-22 15,16577
2016-03-22 16,14712
2016-03-22 17,18063
2016-03-22 18,22441
2016-03-22 19,22761
2016-03-22 20,22510
2016-03-22 21,22834
2016-03-22 22,19757
2016-03-22 23,14976
2016-03-23 00,9197
2016-03-23 01,5535
2016-03-23 02,3385
2016-03-23 03,2300
2016-03-23 04,2288
2016-03-23 05,3425
2016-03-23 06,9453
2016-03-23 07,16736
2016-03-23 08,20858
2016-03-23 09,19471
2016-03-23 10,17283
2016-03-23 11,16944
2016-03-23 12,17362
2016-03-23 13,17564
2016-03-23 14,17465
2016-03-23 15,16752
2016-03-23 16,15033
2016-03-23 17,18379
2016-03-23 18,22869
2016-03-23 19,24222
2016-03-23 20,23259
2016-03-23 21,23875
2016-03-23 22,22252
2016-03-23 23,18159
2016-03-24 00,11778
2016-03-24 01,7127
2016-03-24 02,4627
2016-03-24 03,3042
2016-03-24 04,2615
2016-03-24 05,3476
2016-03-24 06,9490
2016-03-24 07,17098
2016-03-24 08,21115
2016-03-24 09,19763
2016-03-24 10,17827
2016-03-24 11,17984
2016-03-24 12,18455
2016-03-24 13,18128
2016-03-24 14,18817
2016-03-24 15,17711
2016-03-24 16,14915
2016-03-24 17,18653
2016-03-24 18,24140
2016-03-24 19,25435
2016-03-24 20,24943
2016-03-24 21,25288
2016-03-24 22,23810
2016-03-24 23,21541
2016-03-25 00,18027
2016-03-25 01,11951
2016-03-25 02,8176
2016-03-25 03,5378
2016-03-25 04,4152
2016-03-25 05,3324
2016-03-25 06,6243
2016-03-25 07,9734
2016-03-25 08,14921
2016-03-25 09,16967
2016-03-25 10,16550
2016-03-25 11,17658
2016-03-25 12,20392
2016-03-25 13,18069
2016-03-25 14,19046
2016-03-25 15,18895
2016-03-25 16,16942
2016-03-25 17,19880
2016-03-25 18,22714
2016-03-25 19,23534
2016-03-25 20,21080
2016-03-25 21,21207
2016-03-25 22,22824
2016-03-25 23,23422
2016-03-26 00,22668
2016-03-26 01,19273
2016-03-26 02,15682
2016-03-26 03,11758
2016-03-26 04,7213
2016-03-26 05,3142
2016-03-26 06,3923
2016-03-26 07,5568
2016-03-26 08,8584
2016-03-26 09,12441
2016-03-26 10,15526
2016-03-26 11,17718
2016-03-26 12,18851
2016-03-26 13,19162
2016-03-26 14,18071
2016-03-26 15,18795
2016-03-26 16,18015
2016-03-26 17,20373
2016-03-26 18,22597
2016-03-26 19,23744
2016-03-26 20,20578
2016-03-26 21,20315
2016-03-26 22,21377
2016-03-26 23,22305
2016-03-27 00,20120
2016-03-27 01,17380
2016-03-27 02,14498
2016-03-27 03,11118
2016-03-27 04,7280
2016-03-27 05,2942
2016-03-27 06,3040
2016-03-27 07,4382
2016-03-27 08,7031
2016-03-27 09,10714
2016-03-27 10,15955
2016-03-27 11,16724
2016-03-27 12,17624
2016-03-27 13,17469
2016-03-27 14,17085
2016-03-27 15,16465
2016-03-27 16,16761
2016-03-27 17,17278
2016-03-27 18,18271
2016-03-27 19,17599
2016-03-27 20,17027
2016-03-27 21,15593
2016-03-27 22,14293
2016-03-27 23,11012
2016-03-28 00,6730
2016-03-28 01,4091
2016-03-28 02,2585
2016-03-28 03,1906
2016-03-28 04,2052
2016-03-28 05,3530
2016-03-28 06,9724
2016-03-28 07,17223
2016-03-28 08,20558
2016-03-28 09,20069
2016-03-28 10,18343
2016-03-28 11,16199
2016-03-28 12,15662
2016-03-28 13,15486
2016-03-28 14,15970
2016-03-28 15,15179
2016-03-28 16,14541
2016-03-28 17,17753
2016-03-28 18,21109
2016-03-28 19,20881
2016-03-28 20,19630
2016-03-28 21,18238
2016-03-28 22,16436
2016-03-28 23,13013
2016-03-29 00,8839
2016-03-29 01,5276
2016-03-29 02,2843
2016-03-29 03,1832
2016-03-29 04,1813
2016-03-29 05,3342
2016-03-29 06,9300
2016-03-29 07,16059
2016-03-29 08,20277
2016-03-29 09,19258
2016-03-29 10,17010
2016-03-29 11,16827
2016-03-29 12,17388
2016-03-29 13,16722
2016-03-29 14,17520
2016-03-29 15,16968
2016-03-29 16,15319
2016-03-29 17,19143
2016-03-29 18,24555
2016-03-29 19,24731
2016-03-29 20,24550
2016-03-29 21,24173
2016-03-29 22,21441
2016-03-29 23,15812
2016-03-30 00,9678
2016-03-30 01,5549
2016-03-30 02,3389
2016-03-30 03,2219
2016-03-30 04,2126
2016-03-30 05,3355
2016-03-30 06,9523
2016-03-30 07,16597
2016-03-30 08,20908
2016-03-30 09,19499
2016-03-30 10,17457
2016-03-30 11,16880
2016-03-30 12,17305
2016-03-30 13,17236
2016-03-30 14,17167
2016-03-30 15,16973
2016-03-30 16,15386
2016-03-30 17,18933
2016-03-30 18,23434
2016-03-30 19,24561
2016-03-30 20,24666
2016-03-30 21,24399
2016-03-30 22,22623
2016-03-30 23,18471
2016-03-31 00,11093
2016-03-31 01,6307
2016-03-31 02,4059
2016-03-31 03,2617
2016-03-31 04,2370
2016-03-31 05,3518
2016-03-31 06,9488
2016-03-31 07,16680
2016-03-31 08,20376
2016-03-31 09,19191
2016-03-31 10,17109
2016-03-31 11,16617
2016-03-31 12,17408
2016-03-31 13,17616
2016-03-31 14,18583
2016-03-31 15,17333
2016-03-31 16,14948
2016-03-31 17,18595
2016-03-31 18,23743
2016-03-31 19,24561
2016-03-31 20,24601
2016-03-31 21,25137
2016-03-31 22,24046
2016-03-31 23,20784
2016-04-01 00,15138
2016-04-01 01,9830
2016-04-01 02,6323
2016-04-01 03,4476
2016-04-01 04,3443
2016-04-01 05,3789
2016-04-01 06,9398
2016-04-01 07,16739
2016-04-01 08,20867
2016-04-01 09,19453
2016-04-01 10,17112
2016-04-01 11,17108
2016-04-01 12,18181
2016-04-01 13,16829
2016-04-01 14,18162
2016-04-01 15,17521
2016-04-01 16,15464
2016-04-01 17,19749
2016-04-01 18,25793
2016-04-01 19,25814
2016-04-01 20,23033
2016-04-01 21,22017
2016-04-01 22,23471
2016-04-01 23,24159
2016-04-02 00,22404
2016-04-02 01,20015
2016-04-02 02,16882
2016-04-02 03,12631
2016-04-02 04,7491
2016-04-02 05,3316
2016-04-02 06,4586
2016-04-02 07,7101
2016-04-02 08,10968
2016-04-02 09,17434
2016-04-02 10,20364
2016-04-02 11,20241
2016-04-02 12,20840
2016-04-02 13,21158
2016-04-02 14,19557
2016-04-02 15,19463
2016-04-02 16,17838
2016-04-02 17,20777
2016-04-02 18,24023
2016-04-02 19,24677
2016-04-02 20,22794
2016-04-02 21,21749
2016-04-02 22,24209
2016-04-02 23,26479
2016-04-03 00,25039
2016-04-03 01,22001
2016-04-03 02,18275
2016-04-03 03,13769
2016-04-03 04,8546
2016-04-03 05,3437
2016-04-03 06,3550
2016-04-03 07,4901
2016-04-03 08,7684
2016-04-03 09,12400
2016-04-03 10,17510
2016-04-03 11,20659
2016-04-03 12,22319
2016-04-03 13,21992
2016-04-03 14,21231
2016-04-03 15,19512
2016-04-03 16,18341
2016-04-03 17,18859
2016-04-03 18,19477
2016-04-03 19,17806
2016-04-03 20,16506
2016-04-03 21,14749
2016-04-03 22,13294
2016-04-03 23,10460
2016-04-04 00,6860
2016-04-04 01,3871
2016-04-04 02,2440
2016-04-04 03,1713
2016-04-04 04,1932
2016-04-04 05,3545
2016-04-04 06,9937
2016-04-04 07,17833
2016-04-04 08,20838
2016-04-04 09,20057
2016-04-04 10,16412
2016-04-04 11,16834
2016-04-04 12,17268
2016-04-04 13,16922
2016-04-04 14,20376
2016-04-04 15,18811
2016-04-04 16,17239
2016-04-04 17,22033
2016-04-04 18,24033
2016-04-04 19,23523
2016-04-04 20,22403
2016-04-04 21,20204
2016-04-04 22,17302
2016-04-04 23,14391
2016-04-05 00,9012
2016-04-05 01,4836
2016-04-05 02,2778
2016-04-05 03,1858
2016-04-05 04,1879
2016-04-05 05,3635
2016-04-05 06,10571
2016-04-05 07,19625
2016-04-05 08,23096
2016-04-05 09,20538
2016-04-05 10,17757
2016-04-05 11,17871
2016-04-05 12,18643
2016-04-05 13,17537
2016-04-05 14,18844
2016-04-05 15,18604
2016-04-05 16,16289
2016-04-05 17,20092
2016-04-05 18,24976
2016-04-05 19,25442
2016-04-05 20,24976
2016-04-05 21,24613
2016-04-05 22,22237
2016-04-05 23,16063
2016-04-06 00,9373
2016-04-06 01,5385
2016-04-06 02,3300
2016-04-06 03,2231
2016-04-06 04,2193
2016-04-06 05,3628
2016-04-06 06,10360
2016-04-06 07,19384
2016-04-06 08,22296
2016-04-06 09,20122
2016-04-06 10,17600
2016-04-06 11,17769
2016-04-06 12,18204
2016-04-06 13,17721
2016-04-06 14,19208
2016-04-06 15,19021
2016-04-06 16,15859
2016-04-06 17,19875
2016-04-06 18,25209
2016-04-06 19,25331
2016-04-06 20,25008
2016-04-06 21,24084
2016-04-06 22,22326
2016-04-06 23,17379
2016-04-07 00,10345
2016-04-07 01,6094
2016-04-07 02,3599
2016-04-07 03,2397
2016-04-07 04,2237
2016-04-07 05,3752
2016-04-07 06,10266
2016-04-07 07,19050
2016-04-07 08,22459
2016-04-07 09,20393
2016-04-07 10,17765
2016-04-07 11,18004
2016-04-07 12,20375
2016-04-07 13,19947
2016-04-07 14,19465
2016-04-07 15,17664
2016-04-07 16,14735
2016-04-07 17,19006
2016-04-07 18,24269
2016-04-07 19,25252
2016-04-07 20,24977
2016-04-07 21,24878
2016-04-07 22,23818
2016-04-07 23,20710
2016-04-08 00,15209
2016-04-08 01,9274
2016-04-08 02,5890
2016-04-08 03,3985
2016-04-08 04,3416
2016-04-08 05,4016
2016-04-08 06,9950
2016-04-08 07,18640
2016-04-08 08,21890
2016-04-08 09,20913
2016-04-08 10,18707
2016-04-08 11,18622
2016-04-08 12,19538
2016-04-08 13,19064
2016-04-08 14,20699
2016-04-08 15,19512
2016-04-08 16,16374
2016-04-08 17,20542
2016-04-08 18,25799
2016-04-08 19,27616
2016-04-08 20,25878
2016-04-08 21,24331
2016-04-08 22,25553
2016-04-08 23,24846
2016-04-09 00,22797
2016-04-09 01,19678
2016-04-09 02,16093
2016-04-09 03,11846
2016-04-09 04,7217
2016-04-09 05,3338
2016-04-09 06,4423
2016-04-09 07,6958
2016-04-09 08,10973
2016-04-09 09,15478
2016-04-09 10,18382
2016-04-09 11,21298
2016-04-09 12,25821
2016-04-09 13,26149
2016-04-09 14,23514
2016-04-09 15,22440
2016-04-09 16,18824
2016-04-09 17,21497
2016-04-09 18,23814
2016-04-09 19,24666
2016-04-09 20,21275
2016-04-09 21,21171
2016-04-09 22,24346
2016-04-09 23,26111
2016-04-10 00,24416
2016-04-10 01,21638
2016-04-10 02,17943
2016-04-10 03,13428
2016-04-10 04,8245
2016-04-10 05,3475
2016-04-10 06,3643
2016-04-10 07,5417
2016-04-10 08,8407
2016-04-10 09,12927
2016-04-10 10,17388
2016-04-10 11,19786
2016-04-10 12,20626
2016-04-10 13,20555
2016-04-10 14,19839
2016-04-10 15,18828
2016-04-10 16,17739
2016-04-10 17,19356
2016-04-10 18,20824
2016-04-10 19,19462
2016-04-10 20,16805
2016-04-10 21,15656
2016-04-10 22,14136
2016-04-10 23,10339
2016-04-11 00,6182
2016-04-11 01,3923
2016-04-11 02,2435
2016-04-11 03,1740
2016-04-11 04,2173
2016-04-11 05,3724
2016-04-11 06,10007
2016-04-11 07,17854
2016-04-11 08,20495
2016-04-11 09,18756
2016-04-11 10,15759
2016-04-11 11,15331
2016-04-11 12,15504
2016-04-11 13,15449
2016-04-11 14,17173
2016-04-11 15,17377
2016-04-11 16,15899
2016-04-11 17,20309
2016-04-11 18,25435
2016-04-11 19,22164
2016-04-11 20,20572
2016-04-11 21,19970
2016-04-11 22,17156
2016-04-11 23,12306
2016-04-12 00,7495
2016-04-12 01,4270
2016-04-12 02,2755
2016-04-12 03,1837
2016-04-12 04,1912
2016-04-12 05,4096
2016-04-12 06,10599
2016-04-12 07,20194
2016-04-12 08,22798
2016-04-12 09,20734
2016-04-12 10,17964
2016-04-12 11,18125
2016-04-12 12,18009
2016-04-12 13,17071
2016-04-12 14,17409
2016-04-12 15,17532
2016-04-12 16,15762
2016-04-12 17,20093
2016-04-12 18,24904
2016-04-12 19,24192
2016-04-12 20,24596
2016-04-12 21,23737
2016-04-12 22,21574
2016-04-12 23,16472
2016-04-13 00,9460
2016-04-13 01,5482
2016-04-13 02,3553
2016-04-13 03,2278
2016-04-13 04,2131
2016-04-13 05,3638
2016-04-13 06,10190
2016-04-13 07,18736
2016-04-13 08,22065
2016-04-13 09,19894
2016-04-13 10,17513
2016-04-13 11,17571
2016-04-13 12,17787
2016-04-13 13,17221
2016-04-13 14,18467
2016-04-13 15,18037
2016-04-13 16,15389
2016-04-13 17,18961
2016-04-13 18,23906
2016-04-13 19,24696
2016-04-13 20,25073
2016-04-13 21,24603
2016-04-13 22,22826
2016-04-13 23,17698
2016-04-14 00,10740
2016-04-14 01,6936
2016-04-14 02,4102
2016-04-14 03,2640
2016-04-14 04,2465
2016-04-14 05,3831
2016-04-14 06,10256
2016-04-14 07,18846
2016-04-14 08,21727
2016-04-14 09,20187
2016-04-14 10,17954
2016-04-14 11,18152
2016-04-14 12,18253
2016-04-14 13,18350
2016-04-14 14,19249
2016-04-14 15,18266
2016-04-14 16,15509
2016-04-14 17,20016
2016-04-14 18,24106
2016-04-14 19,24546
2016-04-14 20,26009
2016-04-14 21,25957
2016-04-14 22,24683
2016-04-14 23,21328
2016-04-15 00,15212
2016-04-15 01,9146
2016-04-15 02,6339
2016-04-15 03,4067
2016-04-15 04,3363
2016-04-15 05,3850
2016-04-15 06,10206
2016-04-15 07,18698
2016-04-15 08,21882
2016-04-15 09,19895
2016-04-15 10,17517
2016-04-15 11,17888
2016-04-15 12,18410
2016-04-15 13,18010
2016-04-15 14,19678
2016-04-15 15,17970
2016-04-15 16,14995
2016-04-15 17,19369
2016-04-15 18,25412
2016-04-15 19,27402
2016-04-15 20,26337
2016-04-15 21,25338
2016-04-15 22,26892
2016-04-15 23,25070
2016-04-16 00,22822
2016-04-16 01,19288
2016-04-16 02,15350
2016-04-16 03,11531
2016-04-16 04,7410
2016-04-16 05,3424
2016-04-16 06,4577
2016-04-16 07,7081
2016-04-16 08,12449
2016-04-16 09,16859
2016-04-16 10,18423
2016-04-16 11,20508
2016-04-16 12,21571
2016-04-16 13,21395
2016-04-16 14,20217
2016-04-16 15,19946
2016-04-16 16,17964
2016-04-16 17,20992
2016-04-16 18,25132
2016-04-16 19,26807
2016-04-16 20,24230
2016-04-16 21,23871
2016-04-16 22,25737
2016-04-16 23,26376
2016-04-17 00,23980
2016-04-17 01,21255
2016-04-17 02,17629
2016-04-17 03,13212
2016-04-17 04,8261
2016-04-17 05,3508
2016-04-17 06,4093
2016-04-17 07,6271
2016-04-17 08,9164
2016-04-17 09,13444
2016-04-17 10,17246
2016-04-17 11,19749
2016-04-17 12,20408
2016-04-17 13,20270
2016-04-17 14,20096
2016-04-17 15,19132
2016-04-17 16,17886
2016-04-17 17,18718
2016-04-17 18,20091
2016-04-17 19,18965
2016-04-17 20,18076
2016-04-17 21,16773
2016-04-17 22,14767
2016-04-17 23,10840
2016-04-18 00,7054
2016-04-18 01,4087
2016-04-18 02,2602
2016-04-18 03,1846
2016-04-18 04,2326
2016-04-18 05,3711
2016-04-18 06,9874
2016-04-18 07,16831
2016-04-18 08,18835
2016-04-18 09,17621
2016-04-18 10,15245
2016-04-18 11,15253
2016-04-18 12,15836
2016-04-18 13,15952
2016-04-18 14,17792
2016-04-18 15,17749
2016-04-18 16,16621
2016-04-18 17,19990
2016-04-18 18,22874
2016-04-18 19,22270
2016-04-18 20,21743
2016-04-18 21,20191
2016-04-18 22,17853
2016-04-18 23,12915
2016-04-19 00,7578
2016-04-19 01,4429
2016-04-19 02,2715
2016-04-19 03,1882
2016-04-19 04,2037
2016-04-19 05,3653
2016-04-19 06,10086
2016-04-19 07,18030
2016-04-19 08,20630
2016-04-19 09,18805
2016-04-19 10,16927
2016-04-19 11,16576
2016-04-19 12,16714
2016-04-19 13,16564
2016-04-19 14,18427
2016-04-19 15,17827
2016-04-19 16,15632
2016-04-19 17,19713
2016-04-19 18,24278
2016-04-19 19,23577
2016-04-19 20,23809
2016-04-19 21,23204
2016-04-19 22,21775
2016-04-19 23,16021
2016-04-20 00,9660
2016-04-20 01,5676
2016-04-20 02,3566
2016-04-20 03,2283
2016-04-20 04,2145
2016-04-20 05,3656
2016-04-20 06,10075
2016-04-20 07,18567
2016-04-20 08,21166
2016-04-20 09,19654
2016-04-20 10,17471
2016-04-20 11,17218
2016-04-20 12,17733
2016-04-20 13,17157
2016-04-20 14,18936
2016-04-20 15,18403
2016-04-20 16,15404
2016-04-20 17,19784
2016-04-20 18,24133
2016-04-20 19,24542
2016-04-20 20,24595
2016-04-20 21,24466
2016-04-20 22,22928
2016-04-20 23,18601
2016-04-21 00,10955
2016-04-21 01,6527
2016-04-21 02,3980
2016-04-21 03,2602
2016-04-21 04,2407
2016-04-21 05,3899
2016-04-21 06,10437
2016-04-21 07,19018
2016-04-21 08,21060
2016-04-21 09,19342
2016-04-21 10,17130
2016-04-21 11,16885
2016-04-21 12,17175
2016-04-21 13,16924
2016-04-21 14,18231
2016-04-21 15,17222
2016-04-21 16,13552
2016-04-21 17,15802
2016-04-21 18,19434
2016-04-21 19,19743
2016-04-21 20,23718
2016-04-21 21,24181
2016-04-21 22,23531
2016-04-21 23,20776
2016-04-22 00,14987
2016-04-22 01,9680
2016-04-22 02,6430
2016-04-22 03,4180
2016-04-22 04,3410
2016-04-22 05,3923
2016-04-22 06,10084
2016-04-22 07,17282
2016-04-22 08,19531
2016-04-22 09,17973
2016-04-22 10,16238
2016-04-22 11,16437
2016-04-22 12,16920
2016-04-22 13,16457
2016-04-22 14,18555
2016-04-22 15,16518
2016-04-22 16,13830
2016-04-22 17,17402
2016-04-22 18,21256
2016-04-22 19,21876
2016-04-22 20,20424
2016-04-22 21,21072
2016-04-22 22,22801
2016-04-22 23,22860
2016-04-23 00,21648
2016-04-23 01,17937
2016-04-23 02,14112
2016-04-23 03,10731
2016-04-23 04,6146
2016-04-23 05,2928
2016-04-23 06,4067
2016-04-23 07,6026
2016-04-23 08,10144
2016-04-23 09,13050
2016-04-23 10,16599
2016-04-23 11,17473
2016-04-23 12,18222
2016-04-23 13,17695
2016-04-23 14,16839
2016-04-23 15,16906
2016-04-23 16,16196
2016-04-23 17,19090
2016-04-23 18,21130
2016-04-23 19,21628
2016-04-23 20,19567
2016-04-23 21,20210
2016-04-23 22,23110
2016-04-23 23,24268
2016-04-24 00,22504
2016-04-24 01,20376
2016-04-24 02,16728
2016-04-24 03,12679
2016-04-24 04,7785
2016-04-24 05,3182
2016-04-24 06,3597
2016-04-24 07,5347
2016-04-24 08,7238
2016-04-24 09,10494
2016-04-24 10,14180
2016-04-24 11,16206
2016-04-24 12,17483
2016-04-24 13,17173
2016-04-24 14,17564
2016-04-24 15,16827
2016-04-24 16,16307
2016-04-24 17,18093
2016-04-24 18,19044
2016-04-24 19,18274
2016-04-24 20,17637
2016-04-24 21,14970
2016-04-24 22,14137
2016-04-24 23,10665
2016-04-25 00,6303
2016-04-25 01,3858
2016-04-25 02,2443
2016-04-25 03,1725
2016-04-25 04,2057
2016-04-25 05,3645
2016-04-25 06,9311
2016-04-25 07,15771
2016-04-25 08,18620
2016-04-25 09,17059
2016-04-25 10,14661
2016-04-25 11,14763
2016-04-25 12,15516
2016-04-25 13,15305
2016-04-25 14,16419
2016-04-25 15,16709
2016-04-25 16,15122
2016-04-25 17,18270
2016-04-25 18,21525
2016-04-25 19,20528
2016-04-25 20,19671
2016-04-25 21,18709
2016-04-25 22,16432
2016-04-25 23,11693
2016-04-26 00,7623
2016-04-26 01,4595
2016-04-26 02,2723
2016-04-26 03,1957
2016-04-26 04,1922
2016-04-26 05,3567
2016-04-26 06,9611
2016-04-26 07,16684
2016-04-26 08,19650
2016-04-26 09,18587
2016-04-26 10,16216
2016-04-26 11,16680
2016-04-26 12,16465
2016-04-26 13,16326
2016-04-26 14,17295
2016-04-26 15,19530
2016-04-26 16,17186
2016-04-26 17,18460
2016-04-26 18,23228
2016-04-26 19,23790
2016-04-26 20,24376
2016-04-26 21,23548
2016-04-26 22,21197
2016-04-26 23,14982
2016-04-27 00,9391
2016-04-27 01,5186
2016-04-27 02,3195
2016-04-27 03,2036
2016-04-27 04,2041
2016-04-27 05,3533
2016-04-27 06,9876
2016-04-27 07,17399
2016-04-27 08,20258
2016-04-27 09,19462
2016-04-27 10,16782
2016-04-27 11,17129
2016-04-27 12,17364
2016-04-27 13,16506
2016-04-27 14,17326
2016-04-27 15,16827
2016-04-27 16,14832
2016-04-27 17,18519
2016-04-27 18,22959
2016-04-27 19,23815
2016-04-27 20,22969
2016-04-27 21,23074
2016-04-27 22,21354
2016-04-27 23,16967
2016-04-28 00,10688
2016-04-28 01,6358
2016-04-28 02,3942
2016-04-28 03,2574
2016-04-28 04,2379
2016-04-28 05,3787
2016-04-28 06,10050
2016-04-28 07,17588
2016-04-28 08,20536
2016-04-28 09,19258
2016-04-28 10,17086
2016-04-28 11,16810
2016-04-28 12,17504
2016-04-28 13,17503
2016-04-28 14,18555
2016-04-28 15,17853
2016-04-28 16,15422
2016-04-28 17,19868
2016-04-28 18,25884
2016-04-28 19,25760
2016-04-28 20,24514
2016-04-28 21,25000
2016-04-28 22,24202
2016-04-28 23,19884
2016-04-29 00,14003
2016-04-29 01,8855
2016-04-29 02,5822
2016-04-29 03,4014
2016-04-29 04,3233
2016-04-29 05,3733
2016-04-29 06,9356
2016-04-29 07,16300
2016-04-29 08,19743
2016-04-29 09,19111
2016-04-29 10,16950
2016-04-29 11,17100
2016-04-29 12,17754
2016-04-29 13,17255
2016-04-29 14,19084
2016-04-29 15,18092
2016-04-29 16,15960
2016-04-29 17,20640
2016-04-29 18,25839
2016-04-29 19,28657
2016-04-29 20,23407
2016-04-29 21,23197
2016-04-29 22,26089
2016-04-29 23,22924
2016-04-30 00,20649
2016-04-30 01,17320
2016-04-30 02,14187
2016-04-30 03,10583
2016-04-30 04,6581
2016-04-30 05,3049
2016-04-30 06,4314
2016-04-30 07,6334
2016-04-30 08,9922
2016-04-30 09,14106
2016-04-30 10,17060
2016-04-30 11,18565
2016-04-30 12,19867
2016-04-30 13,20150
2016-04-30 14,19094
2016-04-30 15,19664
2016-04-30 16,18005
2016-04-30 17,20143
2016-04-30 18,23085
2016-04-30 19,25171
2016-04-30 20,22337
2016-04-30 21,22508
2016-04-30 22,24647
2016-04-30 23,25625
2016-05-01 00,23737
2016-05-01 01,20628
2016-05-01 02,17453
2016-05-01 03,13132
2016-05-01 04,8040
2016-05-01 05,3301
2016-05-01 06,3596
2016-05-01 07,5049
2016-05-01 08,8095
2016-05-01 09,12340
2016-05-01 10,16859
2016-05-01 11,20092
2016-05-01 12,21557
2016-05-01 13,20570
2016-05-01 14,19759
2016-05-01 15,18560
2016-05-01 16,18840
2016-05-01 17,19665
2016-05-01 18,20507
2016-05-01 19,18019
2016-05-01 20,16237
2016-05-01 21,14072
2016-05-01 22,12383
2016-05-01 23,10500
2016-05-02 00,6918
2016-05-02 01,3896
2016-05-02 02,2340
2016-05-02 03,1648
2016-05-02 04,2006
2016-05-02 05,3422
2016-05-02 06,9744
2016-05-02 07,17441
2016-05-02 08,20392
2016-05-02 09,18650
2016-05-02 10,16134
2016-05-02 11,16332
2016-05-02 12,16223
2016-05-02 13,16257
2016-05-02 14,17342
2016-05-02 15,17660
2016-05-02 16,16403
2016-05-02 17,19833
2016-05-02 18,23369
2016-05-02 19,21596
2016-05-02 20,20464
2016-05-02 21,19617
2016-05-02 22,17740
2016-05-02 23,14208
2016-05-03 00,9495
2016-05-03 01,5288
2016-05-03 02,3380
2016-05-03 03,2104
2016-05-03 04,2205
2016-05-03 05,4073
2016-05-03 06,11579
2016-05-03 07,19663
2016-05-03 08,22946
2016-05-03 09,21025
2016-05-03 10,19375
2016-05-03 11,18226
2016-05-03 12,17869
2016-05-03 13,17543
2016-05-03 14,19177
2016-05-03 15,18659
2016-05-03 16,16356
2016-05-03 17,20809
2016-05-03 18,25392
2016-05-03 19,24431
2016-05-03 20,23600
2016-05-03 21,23523
2016-05-03 22,21211
2016-05-03 23,15670
2016-05-04 00,9511
2016-05-04 01,5677
2016-05-04 02,3356
2016-05-04 03,2315
2016-05-04 04,2152
2016-05-04 05,3524
2016-05-04 06,10917
2016-05-04 07,19626
2016-05-04 08,22366
2016-05-04 09,20472
2016-05-04 10,18504
2016-05-04 11,19039
2016-05-04 12,19296
2016-05-04 13,19039
2016-05-04 14,20936
2016-05-04 15,18818
2016-05-04 16,15720
2016-05-04 17,19791
2016-05-04 18,23932
2016-05-04 19,25082
2016-05-04 20,24654
2016-05-04 21,24418
2016-05-04 22,22994
2016-05-04 23,17503
2016-05-05 00,11124
2016-05-05 01,6720
2016-05-05 02,3970
2016-05-05 03,2563
2016-05-05 04,2249
2016-05-05 05,3832
2016-05-05 06,10959
2016-05-05 07,19363
2016-05-05 08,22441
2016-05-05 09,20542
2016-05-05 10,18947
2016-05-05 11,18638
2016-05-05 12,19147
2016-05-05 13,18603
2016-05-05 14,19888
2016-05-05 15,18594
2016-05-05 16,15485
2016-05-05 17,20155
2016-05-05 18,25042
2016-05-05 19,26552
2016-05-05 20,26186
2016-05-05 21,26711
2016-05-05 22,25047
2016-05-05 23,22783
2016-05-06 00,18587
